hiphop,"w koło błazny, może to oddział psychiatrii"
hiphop,lub efekt uboczny przegranej resuscytacji.
hiphop,Od atrakcji do kalectwa
hiphop,prosta ścieżka jak od ćpania do szaleństwa
hiphop,życzę szczęścia w turbulencji
hiphop,"w ustach czuję posmak, metalicznej rtęci."
hiphop,"Książki, które czytam są przygnębiające"
hiphop,ziomki nad blokami znów widzieli czarne słońce.
hiphop,"Mieć pieniądze, jeść w restauracjach trufle"
hiphop,Kurwa! Wrzątkiem zalewam chińską zupkę.
hiphop,"Kacem wódkę, krótkie zejście i w kółko"
hiphop,wszystko do kurwy nędzy przełożę na jutro
hiphop,DCDT od D do D do L
hiphop,Dla dziwek lubrykant nie dla lamusów żel.
hiphop,"Właśnie tak kurwa, myślałeś że inaczej?"
hiphop,"To byłeś w błędzie, elo"
hiphop,"Każdy obiera cele, poruszam się we mgle"
hiphop,w razie zagrożenia być silnym jak lew
hiphop,"niech, się dzieje co nieuniknione"
hiphop,wszystkie skróty ulic tego miasta przestrzelone.
hiphop,Milczy abonent bo odpierdala w PACE
hiphop,gdy mandat łamiesz blatem myślisz wyżej jest inaczej
hiphop,"no chyba nie raczej, zbyt potężny lobby (chyba)"
hiphop,By dojść do prawdy tego świata
hiphop,Po śmietnikach nurki poszukują szamy
hiphop,i czy komuś pomożemy tym że to udostępniamy?
hiphop,Człowiek jest cwany najbardziej wobec siebie
hiphop,nie wiesz? czy nie chcesz o tym wiedzieć.
hiphop,Co mam ci powiedzieć? O czym napisać
hiphop,każdy za pieniądze będzie patrzył jak zdychasz
hiphop,"brzytwy się chwytasz, oburącz"
hiphop,widzę jak apteki symbol oplata wąż
hiphop,Farmakologia w tym przypadku nie działa
hiphop,którędy trzeba pójść by amfę wpierdolić w kanał
hiphop,Pamiętasz wtedy na centralnym dworcu te trupy?
hiphop,Na mordach miały strupy za ćwiary dały by dupy
hiphop,Rap dla cztery łapy KUTY  JOŁ
hiphop,Zawsze po bicie chciałem jechać jak czołg
hiphop,"nie ćwok, kurwo puk puk"
hiphop,czujesz jak kastet rozpierdala ci brwiowy łuk.
hiphop,"Ta, ktoś ci jebnie i leżysz kurwo"
hiphop,"cię nie ma, na wieki wieków amen"
hiphop,"wszystko przejebane kurwa, jebać."
hiphop,"Spójrz na nagłówki gazet, potrafisz się cieszyć?"
hiphop,"Z życia, zobacz ile warty jest twój sprzeciw"
hiphop,media co chwilę donoszą o śmierci
hiphop,zdajesz sobię sprawę że stąpasz obok tragedii?
hiphop,Politycy pierdolą jak najęci
hiphop,wciąż te same mordy wyświetlane w pętli
hiphop,"aż mnie mdli, na samą myśl"
hiphop,że do władzy w Polsce znowu dochodzi (pis)
hiphop,Na rząd PiS to jest nieodwracalne
hiphop,"pokaż kraj, w którym prawo karne jest moralne"
hiphop,władze niesprzedajne tu zmiany diametralne
hiphop,"na lepsze nie realne, co jak (??) ma brutalne"
hiphop,Dobro i zło jest nierozszczepialne
hiphop,zabijanie bydła ponoć humanitarne.
hiphop,Czujesz? Liczysz na jakiś łut szczęścia
hiphop,PRZEŻUWAJĄC  kawałek martwego zwierzęcia
hiphop,"Reklama cię nakręca, dobra fura fajna szmula"
hiphop,"dobra praca, zimna wóda, jak tabloid toniesz w brudach"
hiphop,Łapiesz? Życie jest jak zdrapka
hiphop,"drapiesz drapiesz chuj wydrapiesz, kurwa i po jabłkach"
hiphop,"każdy ruch pułapka, szczur w labiryncie"
hiphop,"życie, stąd bez śmierci nie wyjdziesz"
hiphop,"na torcie wiśnie, w oryginałach rapowe wersy."
hiphop,Uliczny przekaz dla mnie zawsze najszczerszy!
hiphop,"Ty idziesz do roboty, ja piszę te wersy"
hiphop,"Nic nas nie łączy, choć Ciebie coś śmierdzi"
hiphop,Możesz to wylać sobie w komenty
hiphop,I tak nie będę tym nigdy dotknięty
hiphop,Ciągną się za mną życiowe błędy
hiphop,"Zawieszone wyroki, dragi, ruletki"
hiphop,"Wąskie mam plecy, więc zbieram sprzęty"
hiphop,Z nimi się czuję tu bardziej bezpieczny
hiphop,"Telefony są unconnecting, odkąd poleciał rejestr prepaid"
hiphop,"W robieniu ludziom pod górę, można by mówić, że całkiem w cipę"
hiphop,"Ty, kiedy mówisz, to palisz, czy żalisz"
hiphop,I co to kurwa tu wnosi do sprawy
hiphop,Z domu Cię powlekł dzielnicowy
hiphop,Gdzie Ty widziałeś te swoje obławy?
hiphop,Więc co Ty wiesz o paraliżach
hiphop,Co Ty wiesz o barykadach
hiphop,Prawdziwy Polak walczy do końca
hiphop,"Bagar podważał, zastęp straży"
hiphop,"Bania paruje, popcorn bym prażył"
hiphop,"Na czole, gdybym go miał ze sobą"
hiphop,"Ale ten bit nie jest cukinią, ding-dong"
hiphop,A baniak patelnią
hiphop,"Poleci to w karną, nie w cywilną"
hiphop,"Z tym, że zawias jest ostro nagięty"
hiphop,I oby papuga w zoologicznym znalazła przestrzeń na manewry
hiphop,"Zakończy bez przerwy, hajsy go w plecy"
hiphop,Ale kurwa bez jebanych klatek
hiphop,Tutaj nawet najlepszy driver może wpierdolić się na wypadek
hiphop,Ubezpiecz rodzinę od złego
hiphop,"W imię ojca, i syna, i ducha świętego"
hiphop,Wszystko się może tu złożyć jak Lego
hiphop,Albo kurwa rozjebać jak pedał
hiphop,"W mordę jebany, bezczelnie rap sprzedał"
hiphop,Za to więc tutaj siejemy terror
hiphop,"Kurwa, masz przejebane, ta"
hiphop,Podaję rękę koleżkom jak mogę
hiphop,Bo sam nieraz tutaj gubiłem drogę
hiphop,A wiesz co jest w tym wszystkim najlepsze?
hiphop,Zobaczysz wtedy kto będzie przy Tobie
hiphop,"Rap na hardkorze, [?]"
hiphop,Zawsze pierwszy do prawilnej gadki
hiphop,Zjeżdżam kurwa na sanki
hiphop,Zgadnij kto do dziś mi leży
hiphop,"Te wersy jak pnączę, flow kwadratowe"
hiphop,Bit zapewniony na repeat
hiphop,"Na forach piszą, że nie trafiam w bit"
hiphop,"No widzisz, no widzisz, no widzisz, a widzisz"
hiphop,"Lecę sobie na pojedynczych, i szczerze pierdolę Twoją technikę"
hiphop,"Myślę, że pierdoli głupoty, kiedy Ci mówi, że się rozmiar nie liczy"
hiphop,"Twoje życie, Twój wybór, tłumacz sobie to tak, jak chcesz"
hiphop,"Godziny, nie minuty, flow, ale co Ty kurwa o tym wiesz"
hiphop,"Kolejny sztos biorę od NWS, i słychać od razu, za co płacę mu cash"
hiphop,"Ty zmień producenta, to nie 95, tylko 666"
hiphop,"Zmień dilera, NWO, tu 1 równa się 07"
hiphop,"Może to jej urok, może to Maybay, może kurwa mać sam już nie wiesz"
hiphop,"Get the kurwa London look, to na bani wjeżdża jak but, łup"
hiphop,"Wymień sobie zamki w drzwiach, kiedy szmatom rozdałeś klucz"
hiphop,"Nie pytam czemu, nie pytam skąd"
hiphop,"To samo się skleja, rap płynie we krwi"
hiphop,"Rym za rymem, jak stroboskop, zapierdala od epilepsji"
hiphop,"Jesteś o krok, kiedy podchodzisz do mnie na wyciągnięcie ręki"
hiphop,"Z tym, że nie pierdolim selfie, bo nie o tym te wersje"
hiphop,"Poza mym gronem rzadko tankuję, bo popelina tu może być w chuj"
hiphop,"Ty się z kolegą współwalasz z obcymi, kiedy wam pękną litr na dwóch"
hiphop,"Wszystko wycierpuch, Ty jak bordziuch"
hiphop,"Tipa oszczędzisz, ale płyniesz na dzwonku"
hiphop,"No kurwa enigma na Twoje nieszczęście, kierowca znajomy sprzedaje nam dowcip"
hiphop,"Porzucam furę w centrum, jutro odbiorę, dziś wracam numberem"
hiphop,"Robiłem paznokieć z Olem, Majorem, Kaziorem i z Lublina bokserem"
hiphop,"Trochę się spięłem, bo był to trzeci dzień mojej pierwszej doby"
hiphop,"Szczecin nigdy nie leżał nad morzem, a była to noc długich węgorzy"
hiphop,"Życie, życie jest nowelą, której nigdy nie masz dosyć"
hiphop,"Wczoraj biały, biały welon, jutro białe, białe nosy"
hiphop,"Otwieram oczy, telefon mryga, sprawdzam, nieodebrane połączenia"
hiphop,"Skarbie, you are so special, jednak przegrywasz z trybem wyciszenia"
hiphop,"I tak związku nie szukam, tylko party hard and dirty dancing"
hiphop,"Pany z selekcji robią zwrot do taksówki, warszawskie kluby są expensive"
hiphop,"2017, mistrzowie stylizacji, kurwa te rapy jak szkodnik"
hiphop,"Czuję N O C w powietrzu, jak szósty zmysł, jak patoprzewodnik"
hiphop,"Brudny chodnik, postawią mi pomnik, na koncie komornik blokuje przelew"
hiphop,"To się chyba kurwa nigdy nie skończy, w bankach już nawet nie pytam o debet"
hiphop,"Vixa forever, HardkorKrokodajl, Mortal Kombat, Brutality"
hiphop,"Fatality, wersy jak nity, polecą szyby, będziesz pobity"
hiphop,"Cipy, cipy, cipy, tu nie ma dziewic, odpalam Tinder"
hiphop,"Mentos the freshmaker, tej zimnej nocy znajdę ciepłą pizdę"
hiphop,"Jak zawsze ambitnie, Warsaw, miasto skrajności, jebanych kontrastów"
hiphop,"W niebezpieczeństwie, w labiryncie, lej na drugą nogę, w jebanym potrzasku"
hiphop,"W nałogu, w treningu, wszystko jest zmienne, który to raz już się podnosisz?"
hiphop,"Nic Ci tu nie da krem pod oczy, z daleka widzę Twe ptasie oczy"
hiphop,"Mówię Ci mordo, kurwa źle skończysz, umoczysz, się tym pogrążysz"
hiphop,"Hasło jest błędne, Twój ziomek na skręcie, zrywam to łącze"
hiphop,[Zwrotka 1]
hiphop,"To warszawski walczyk, kurwo chodź zatańczysz"
hiphop,Zapięta będziesz kurwa na cylinder cwancyś
hiphop,Wyskocz do tych punchy (eee eee)
hiphop,"Zruchają Cię te wersy, to fakt bezpretensjonalny"
hiphop,"Cisnę jak sok z pomarańczy, ze mną moje bratki"
hiphop,"Kurwa bez przypadku, bez frajerskich akcji"
hiphop,Ty nagrywasz na tel gadki? Screenshoty robisz z czatu?
hiphop,Filmujesz mnie z przyczajki? No mało psychopatów?
hiphop,Zbierasz na mnie haki? Puścisz to w Glamrapy?
hiphop,I kto komu bardziej teraz robi tu reklamy?
hiphop,"Popkillery podłapują, widać poziom #Pudelek"
hiphop,Rogal zjechał psychiatryk
hiphop,"This is prank bro, this is prank bro"
hiphop,"Jak wy kurwa chcecie zabijać pop, jak wasz poziom to niżej niż dno?"
hiphop,Już nie mowie nawet o tych Glamrapach
hiphop,"Bo naprawdę, co trzeba mieć w głowie, żeby kurwa to czytać?"
hiphop,"Jebać, z resztą czekajcie sobie na nowe newsy"
hiphop,"Ale rapu na bank nie rozkminisz, bo jesteś na to za głupi"
hiphop,"Za głupi, za głupi, za głupi"
hiphop,Za te plotkarskie kurwa chuj wam do dupy
hiphop,"Ta, daj mi kurwa teraz trochę szybciej to"
hiphop,"Się wkurwiłem, e"
hiphop,"Raz, raz, raz"
hiphop,"Raz, dwa, raz, dwa, raz, dwa, raz, dwa"
hiphop,Pantha Rei kurwo wszystkich nas prędzej
hiphop,Kurwa czy później tu zapierdoli piach
hiphop,"Słyszysz sekundnik, to Twój czas spierdala"
hiphop,"Odwracasz głowę, pach"
hiphop,[Zwrotka 2]
hiphop,"Ave maria, ave satana"
hiphop,"Dualizm duszy, krew spływa po ścianach"
hiphop,Wychodzę na balkon i niebo jest czarne
hiphop,"I słońce jest czarne, kurwa nie mam nic w planach"
hiphop,"Wracam na kwadrat, ona jest martwa"
hiphop,Nie mam pojęcia kim kurwa jest
hiphop,Podchodzę powoli i cała jest w folii
hiphop,"I myślę powoli, że chyba już wiem"
hiphop,Odwracam ją na drugą stronę
hiphop,Doznaję poparzeń jak od wody święconej
hiphop,Okładka błyszczy jak milion monet
hiphop,I zaraz tą kurwę spłukuję w toilet
hiphop,Bo miejsce spoczynku chujowych rap CD
hiphop,Przewiduję kurwa właśnie tam
hiphop,"Gdy z koleżką w kiblu kruszycie gram, to może byś sobie tak zamknął dzban"
hiphop,"Sram na wiktorie, sram na glorie"
hiphop,Będę budował dziś tylko Twój strach
hiphop,Zostań bohaterem swojego ogródka i spróbuj suko wyplenić mój chwast
hiphop,Bez kutych ran się nie obejdzie
hiphop,Ten rap jest ostry jak żyletki
hiphop,"Te Twoje szesnastki, te Twoje wersy"
hiphop,Pisać musiały to francuskie kredki
hiphop,"Fajne te kwiatki, już chowam karabin"
hiphop,"Prima aprilis, idź kurwa się zabij"
hiphop,Mówię do kurwy: zagrajmy w szachy
hiphop,To mi na plansze rozjebał wiesz co
hiphop,"Wczoraj, dziś, jutro"
hiphop,Zmontuję sobie kurwa to w jeden dzień
hiphop,Kurwa nie śpię trzy doby
hiphop,Jacobs family make my day
hiphop,Ty wciskasz escape na przemian z delete
hiphop,Bezskutecznie to krytyczny błąd
hiphop,Czarno prochowca biorę do rąk
hiphop,Zimna lufa dociska skroń
hiphop,"Nie bawi mnie to, nie śmieszy mnie to"
hiphop,Tylko ze względu na samozachowawczy
hiphop,To wjeżdża jak [?] 14MG i zjeżdżam z tym kurwa na ciężki
hiphop,"Marny to zaszczyt, ale ten rap post wanted i robi się kurwa complicated"
hiphop,"Cisnę 200 na Kato, tańczę na Mayday"
hiphop,"Wracam, rozmowy szeptem"
hiphop,Prowadzone przez kurwa ekipę
hiphop,"Daj zwije, daj kartę i wytrzyj se klimpe"
hiphop,"Ty piłeś bimber, ale nie jesteś bamber"
hiphop,"Można by rzec, że trochę kociamber"
hiphop,Zamawiam dumber i chcę od niej number
hiphop,"Coś biorę na handel, wiadomix, legalnie"
hiphop,"Zawsze legalnie, wysoki sądzie, zawsze legalnie"
hiphop,"Ah, raz, raz"
hiphop,Kiedy wchodzę na ten pierdolony bit - to czujesz ciarki
hiphop,Ty i ten twój kurwa smutny shit - to wolne żarty
hiphop,"Fajnie, że na blat stawiasz wódki litr - rozkręcasz party"
hiphop,Jednak kurwa zabawa jest w kit - zawijaj narty
hiphop,"Wersy ze słow , słowa z liter , menele walą dyktę"
hiphop,"Wiraż i używki rysują psychę , kurwa to przykre"
hiphop,"Żeby hajsu mieć cały piter , musi wypinać cipę"
hiphop,"Co mam Ci powiedzieć kurwa, co chcesz usłyszeć?"
hiphop,"Ta, jebane życie, jest nowelą której nigdy nie masz dosyć"
hiphop,"Wczoraj biały biały welon, jutro białe białe włosy"
hiphop,Wczoraj małe kreski dzisiaj potężne sztosy
hiphop,Masz dosyć? Chcesz wysiasc? Niektorzy sobie strzelą w łeb
hiphop,Wersy wypluwam jak jebany kalashnikov jeden po drugim kurwa -
hiphop,JEB JEB JEB JEB JEB JEB
hiphop,Kiedy wchodzę na ten pierdolony bit - to czujesz ciarki
hiphop,Ty i ten twój kurwa smutny shit - to wolne żarty
hiphop,"Fajnie, że na blat stawiasz wódki litr - rozkręcasz party"
hiphop,Jednak kurwa zabawa jest w kit - zawijaj narty
hiphop,Kiedy wchodzę na ten pierdolony bit - to czujesz ciarki
hiphop,Ty i ten twój kurwa smutny shit - to wolne żarty
hiphop,"Fajnie, że na blat stawiasz wódki litr - rozkręcasz party"
hiphop,Jednak kurwa zabawa jest w kit - zawijaj narty
hiphop,Wielu raperów mnie tutaj nie trawi (o nie nie nie)
hiphop,i vice versa pompuje karabin (o je je je)
hiphop,dresowy look to pies na baby
hiphop,"i magnes na bravy, i bez obawy"
hiphop,"lewa strona Warszawy, tu mamy swe bazy"
hiphop,już nic nie poradzisz
hiphop,skąd Ty pobierasz te puste frazy (akysz)
hiphop,"wersy jak głazy, sram w bohomazy (hatysz)"
hiphop,nie zdałem z trzeciej do czwartej klasy (woow)
hiphop,we podstawowej gdyby ktoś pytał (wrapyn)
hiphop,lubię se pachnieć drogim perfumem (psik)
hiphop,gdy mówię diabłem to NWS
hiphop,wokale tu pewnie wrzucił na bit (hey bitch)
hiphop,"wpadają kartony, mam kwaśny trip"
hiphop,"Ty i Twój rap, już najwyższy czas, odpalać z znicz"
hiphop,"gdy czuję napięcie jak thriller,"
hiphop,obraz przecinam jak krokodyle
hiphop,rapowym sztosom czoła chylę
hiphop,"masz butelkę, wychylyle"
hiphop,"potem odkurzę, żeby nie było że kurwa brudas"
hiphop,"zanim wrota otwieram, najpierw sobie zaglądnę przez judasz"
hiphop,"nie swędzi mnie kutas na cudze baby, Ty skumaj tą czacze"
hiphop,czy jak wychodzi sama ma aktywowany tryb nie rucha sie
hiphop,"bo życie kocha to pierwsze, druga w kolejce jest zdrada"
hiphop,"w tej sytuacji wypierdol ją za drzwi, przybijam tę rade"
hiphop,"Abrakadabra, to spada na bloki"
hiphop,"Włączam mikrofon, bit puszcza soki"
hiphop,i wielu raperów mnie za to nie trawi
hiphop,i vice versa jeb jeb jeb
hiphop,Ten jebany styl Cię przerośnie
hiphop,była to tylko tu kwestia momentu
hiphop,"odbarwiam tą tęcze, jak monochrom zdjęcie"
hiphop,"ej uno momento, wciąż mori memento"
hiphop,"o glorie, zwycięstwo"
hiphop,i gardzę Twą klęską
hiphop,"dzwoni mi kosa od XL Voyager od ColdSteel, halo"
hiphop,"z przeciwnej pod klatką, tu z nienawiścią krew rozlewają"
hiphop,"zmieniają kwadraty, lokacje"
hiphop,tak jak przekiero połączenia
hiphop,"czujesz uliczną tonacje, to bez znaczenia"
hiphop,"czujesz liryczną wariacje, czy jesteś tak serio,"
hiphop,że aż Cię tu nie ma?
hiphop,"ja ledwo wyprzedzam inflację,"
hiphop,bo w trybie pilnym przewalam temat
hiphop,"marzą wakacje kurwy w Bangkoku, jacuzzi na piętrzę"
hiphop,"i kurwa to śmieszne, mam minus na wietrznej"
hiphop,"Polska, Amsterdam, grubszy mam tutaj niż tam"
hiphop,"gdy więcej jaram, czyściej oddycham i lepiej sypiam"
hiphop,choć kurewsko ciężko zrobić ten jebany pierwszy w tył
hiphop,"dzisiaj dobrze się bawisz, to wszystko przed Tobą,"
hiphop,na razie masz chill
hiphop,"lecz życie nie film, wszystko jest real, wierci jak drill"
hiphop,ten rap głodny wilk (auuuu)
hiphop,"lecz życie nie film, Requiem Dla Snu, Trainspotting"
hiphop,"Abrakadabra, to spada na bloki"
hiphop,"Włączam mikrofon, bit puszcza soki"
hiphop,i wielu raperów mnie za to nie trawi
hiphop,i vice versa jeb jeb jeb
hiphop,Nie jedna tu wypnie poślady
hiphop,tylko dlatego że ktoś jest raperem
hiphop,"potem jej przykro, bo numer z pizdy wpisuje w tele"
hiphop,"trele-morele, fejm dojebany, wywiady, flashe, czerwone dywany (woow)"
hiphop,"ja czekam na wiosnę, patrole gubię między blokami"
hiphop,"chowały Bielany, dzisiaj Ursynów i styropiany"
hiphop,"na elewacji, ale beton to beton i nie czuję zmiany"
hiphop,"non stop w objęciach kamer, każdy sms rejestrowany"
hiphop,"super masz kurwa abonament, gratis jesteś inwigilowany"
hiphop,"bilbordy, reklamy, i bądź tu kurwa od tego odcięty"
hiphop,"nie jeden się wkręcił tak mocno, że mógłby reklamować śrubokręty"
hiphop,"ej uno momento, toż to trapowe tempo"
hiphop,"kurwa awaria, error, lecę jak w 95 joł"
hiphop,"czasem, żeby tu wygrać najpierw trzeba przyjebać"
hiphop,"wolę w pysk sobie powiedzieć, niż tak jak chorągiewa"
hiphop,"falować na wietrze jebać, jebać"
hiphop,"kurwa mać, nic się nie bać"
hiphop,własne zdanie to własne zdanie
hiphop,nie pozwól go sobie im zajebać
hiphop,"Abrakadabra, to spada na bloki"
hiphop,"Włączam mikrofon, bit puszcza soki"
hiphop,i wielu raperów mnie za to nie trawi
hiphop,i vice versa jeb jeb jeb
hiphop,"Raz raz raz raz raz, JOŁ"
hiphop,"Ryba znowu daje bit mi,"
hiphop,i wiem że to nie piknik.
hiphop,"Jeszcze bardziej elektryczny,"
hiphop,tańce na ostrzu brzytwy.
hiphop,"Jeszcze bardziej hermetyczny,"
hiphop,prorapera weź to dźwignij.
hiphop,"styl uliczny nie magiczny,"
hiphop,a kysz giń przepadnij.
hiphop,"Nie pierdole się ze zwrotką,"
hiphop,bardziej gorzko niż słodko.
hiphop,"Rym mi siada za pierwszym,"
hiphop,w kurwe toksyczne wersy.
hiphop,"Raz pijane lampucery,"
hiphop,"mam namiar, dwa już tam jedziemy."
hiphop,"Mam być szczery ? to wole ściery, niż miłosne afery"
hiphop,"Jeśli na klipach puder to przez słomkę,"
hiphop,wy macie puder na mordzie.
hiphop,"Celebrytko weź zdejmij ten make-up,"
hiphop,pierdolony tusz na rękach.
hiphop,"Tankuje do pełna ćpam po mogiłę,"
hiphop,niektórzy po drodze tracą siłę.
hiphop,"Tu gdzie normalność to choroba,"
hiphop,świstak w srebra przewija towar.
hiphop,"Chcesz to łap linę i targaj stryczek,"
hiphop,przejazdy po stricie
hiphop,ten kto przegraną uważa za wstyd nie wygrał więcej nic po nad pic
hiphop,dragi to gówno zakazany owoc kusi
hiphop,następni go urwą
hiphop,paść na twarz nie znaczy ją stracić
hiphop,a pazerny tu wciąż dwa razy traci
hiphop,"pierdolony tlen ciężko odetchnąć w mieście,"
hiphop,JOŁ spadają kwaśne deszcze.
hiphop,"Na górze róże, na dole fiołki,"
hiphop,pod bit szorstki wjeżdżam jak czołgi.
hiphop,"Bądź spokojny wojny wcale nie szukam,"
hiphop,"im cięższy przypadł, tym większy utarg."
hiphop,"Zimna ulica, bloków arytmetyka,"
hiphop,lubiała się rypać przytula HIVA.
hiphop,"Są w życiu ronda, z których ciężko jest zjechać,"
hiphop,akrobatki wilgotnieją na giesach.
hiphop,"Życie ostre jak maczeta,"
hiphop,twarde jak brecha życie gasi jak peta psss
hiphop,"Jeśli w waszym związku coś zrobiło się nie tak,"
hiphop,"jak być powinno, to prędzej czy później pewnie to jebnie,"
hiphop,taki już świat Kurwa mać!
hiphop,"Huj mnie boli, że dzieciaki widzą autorytet,"
hiphop,"masz do popisu pole, pokaż im lepsze życie!"
hiphop,"Też się poczuj, gloryfikujesz gandzie,"
hiphop,"wiesz komu wpierdalaj, że to naturalne."
hiphop,"Ty, nie bądź kurwa taki eko,"
hiphop,"łotrze ochłoń, bo Cie przerasta ego!"
hiphop,Że niby lepsze od gorszego to dobry przykład ?
hiphop,Wyjebane w taki wykład.
hiphop,"I nagle pęka coś, jak przebity igłą balon,"
hiphop,kurwa ile można nawijać makaron.
hiphop,"Miejski tarot Ci powróże teraz, nie z kart,"
hiphop,tylko z obwodów bicepsa.
hiphop,"Gdzie Ty widziałeś prawilne ulice,"
hiphop,co to za obniżka jak się spojrzy na przebicie.
hiphop,"Więcej dystansu do rapu na kompaktach,"
hiphop,"przekaz w książkach, nie w schodowych klatkach."
hiphop,Wpadam do nich – mieli rozsypywać prochy
hiphop,"patrzę kur*, a tam stypa"
hiphop,Pytam czy to koniec Europy
hiphop,Skoro z okna nikt się nie wysypał
hiphop,Teraźniejsze młode koty
hiphop,To jest jakaś arcy-lipa
hiphop,Jeszcze chcieliby hajs za zwroty
hiphop,Ja nie sprzedałbym im nawet dissa
hiphop,Jebac dyskotekę w plastikowych gitach
hiphop,Scena giba się jak przy weselnych hitach
hiphop,Pro rapera mnie nie bawi muzyka
hiphop,"Wczoraj ulica, dzisiaj na scenie w futrach"
hiphop,Ssą fiuta jakby mialo nie byc jutra
hiphop,Orzesz kurw* ponadczasowe wersy mam utrwalone w głowie
hiphop,Ten rap to follow up do rapu który mi wskazywał drogę
hiphop,Chcesz to łykaj to jak młody pelikan
hiphop,Podwórka mówią żebym wjeżdżał bez kagańca
hiphop,Rapowe gwiazdki podobnie jak jihad
hiphop,I jeśli trollem nie są …
hiphop,To mam w kutasie ze ktoś zapierd* focha
hiphop,zresztą nie moja bajka
hiphop,Lecz jak Miauczyński Adaś jesteś spalony w blokach
hiphop,Nie wychodź na knock out
hiphop,Bo nie proszę do tanga
hiphop,Raperska ranga w rolach pozoranta
hiphop,Co nie bangla?
hiphop,To bang pif puff z palca
hiphop,Nakurwiam tylko do minetek rzecz jasna
hiphop,Potem ona mówi że chce być moją dziwką
hiphop,Śmieszą mnie pytając czy wiem ze to szmata
hiphop,Dziwią mnie ze pod jeśli to toporne info
hiphop,Względem tego że pantofel ich przygniata
hiphop,Miała mnie głęboko
hiphop,Jak dno ma Bajkał
hiphop,Oni ścięci jak automatyczna sekretarka
hiphop,Wyznacznik kurwa
hiphop,Gałgan nie gałgan
hiphop,"Te, se pogadaj do lustra"
hiphop,Pizgam jak z kałasza
hiphop,Skoro racja wasza
hiphop,To reszta nasza
hiphop,Za ten rap nie przepraszam
hiphop,Hejty tu sa jak wersy
hiphop,"Tak, tak taaa"
hiphop,"Weź zamknij na smycz swoje punchlajny,"
hiphop,Rusz kontakty przecież stać cię na przekope.
hiphop,Chyba ze wybierasz sposób audio-wizualny
hiphop,to was topie jak w browarze ubooty.
hiphop,Sobota sie skończyła.
hiphop,"Niedziela rano. Menu Francja, Włochy, kakao."
hiphop,Musze powtórzyć ale z twoja stara.
hiphop,To ekipa trenera ortalion.
hiphop,"Rogal to, Rogal tamto - w huju mam to."
hiphop,Co mnie ocebe cudza prywatność.
hiphop,A skoro nie potrafią oddzielić rapu od szopki
hiphop,to czemu mieliby odzdzielać farmazon od zwrotki.
hiphop,"Łączysz kropki czy kopiesz dołki,"
hiphop,Ja kotwicze rap niech odpływ zabiera bojki.
hiphop,Lecą czołgi. Diagnoza twa bezbłędna.
hiphop,Gehenną w ścierwa jak feta sen im z oczu spędzam.
hiphop,"Bida, nędza szkoda ze tyje w pasie,"
hiphop,W tym samym czasie chudnąc w ekstraklasie.
hiphop,to nNarazie. Granica była liquid.
hiphop,Jak nie wiesz o czym nawijać to czemu nie skończysz?
hiphop,Będziesz jak list gończy puszczony za mną.
hiphop,Moje położenie znów wymija sie z twa prawda.
hiphop,"Fejmu zgarną, w pióra obrastają."
hiphop,Szkoda tylko że... zapominają.
hiphop,"Se wyobrażają jeśli to ma być elita,"
hiphop,to przekonywujca jak narodowcy w [?]
hiphop,Wiesz co łowisz od dzisiaj na raperka?
hiphop,Tancerki z poglądami feministek na lapdensach.
hiphop,"Jak ci imponuje real gangsterka,"
hiphop,To bierz klamkę i wypierdol pierwszą bańke.
hiphop,"Jeśli imponuje real dilerka,"
hiphop,Zostaw matce dyszke na adwokatke.
hiphop,"Jeśli twarde dragi, piekielne zejścia,"
hiphop,To wybrance serca zatrzymaj menstruacje.
hiphop,"Chyba że tak bardzo pragniecie dziecka,"
hiphop,To nie wiem - pójdę wstawię wam wodę na herbatkę.
hiphop,"Fakt jest faktem, życie gówno warte."
hiphop,Każdy ci wpierdala swa wątpliwa prawdę.
hiphop,Ten rap też traktuj z dystansem.
hiphop,"Ja to pierdolę, zdejmuję kominiarę,"
hiphop,"zakładam ją wtedy gdy idę na robotę,"
hiphop,"kopyto biorę wjeżdżam na ostro,"
hiphop,bez żadnego ziewania Waszka G21
hiphop,w tej zwrotce teraz ja nawijam.
hiphop,"Cały czas spokojnie podbijam do tematu,"
hiphop,w którym są wspomnienia.
hiphop,"Z przyjaciółmi przeżyte wspólnie razem chwile,"
hiphop,gdy się powaliłem z dwutysięcznego drugiego wspomnieniami żyłem.
hiphop,"Od rzeczywistości odbiłem się gdy tylko zobaczyłem kto kim kurwа jest,"
hiphop,"na kogo można liczyć w czas, mimo niewielu z nas"
hiphop,"już nieliczni zostali ze mną cały czas,"
hiphop,"ten mój przekaz zrozum,"
hiphop,"jeśli potrafisz ogarnąć moje słowa i to co mam do powiedzenia,"
hiphop,"jestem przygotowany na każdą ewentualność w życiu bo liczą się wspomnienia,"
hiphop,z którymi przetrwałem 6 lat pozbawienia
hiphop,"na niejeden temat załanczały się wspomnienia,"
hiphop,"z których dziś się śmieję, bo było zajеbiście."
hiphop,"Przede mną jeszcze całe życie,"
hiphop,"wróciłem do rzeczywistości,"
hiphop,nie rozumiem przyszłości.
hiphop,"Z uwagi na fakt, że może być gorzej, bo nie wiadomo,"
hiphop,"co nas w życiu spotka, komu się powinie noga,"
hiphop,w mej pamięci kasuję
hiphop,wszystkie złe wspomnienia
